meter_name,monthly_consumption,month,date
CẦU ĐẤT 5,-902556.1,2025-07,2025-07-31T00:00:00
CẦU ĐẤT 5,0.0,2025-08,2025-08-31T00:00:00
CẦU ĐẤT 6,0.0,2025-01,2025-01-31T00:00:00
CẦU ĐẤT 6,0.0,2025-02,2025-02-28T00:00:00
CẦU ĐẤT 6,0.0,2025-03,2025-03-31T00:00:00
CẦU ĐẤT 6,0.0,2025-04,2025-04-30T00:00:00
CẦU ĐẤT 6,0.0,2025-05,2025-05-31T00:00:00
CẦU ĐẤT 6,0.0,2025-06,2025-06-30T00:00:00
CẦU ĐẤT 6,0.0,2025-07,2025-07-31T00:00:00
CẦU ĐẤT 6,0.0,2025-08,2025-08-31T00:00:00
Cầu Đất 7,0.0,2025-01,2025-01-31T00:00:00
Cầu Đất 7,0.0,2025-02,2025-02-28T00:00:00
Cầu Đất 7,0.0,2025-03,2025-03-31T00:00:00
Cầu Đất 7,0.0,2025-04,2025-04-30T00:00:00
Cầu Đất 7,0.0,2025-05,2025-05-31T00:00:00
Cầu Đất 7,0.0,2025-06,2025-06-30T00:00:00
Cầu Đất 7,0.0,2025-07,2025-07-31T00:00:00
Cầu Đất 7,0.0,2025-08,2025-08-31T00:00:00
CẦU ĐẤT 8,2706.0,2025-01,2025-01-31T00:00:00
CẦU ĐẤT 8,2277.5,2025-02,2025-02-28T00:00:00
CẦU ĐẤT 8,1946.2,2025-03,2025-03-31T00:00:00
CẦU ĐẤT 8,0.0,2025-04,2025-04-30T00:00:00
CẦU ĐẤT 8,0.0,2025-05,2025-05-31T00:00:00
CẦU ĐẤT 8,0.0,2025-06,2025-06-30T00:00:00
CẦU ĐẤT 8,0.0,2025-07,2025-07-31T00:00:00
CẦU ĐẤT 8,0.0,2025-08,2025-08-31T00:00:00
CẦU ĐẤT 9,0.0,2025-01,2025-01-31T00:00:00
CẦU ĐẤT 9,0.0,2025-02,2025-02-28T00:00:00
CẦU ĐẤT 9,0.0,2025-03,2025-03-31T00:00:00
CẦU ĐẤT 9,0.0,2025-04,2025-04-30T00:00:00
CẦU ĐẤT 9,0.0,2025-05,2025-05-31T00:00:00
CẦU ĐẤT 9,0.0,2025-06,2025-06-30T00:00:00
CẦU ĐẤT 9,0.0,2025-07,2025-07-31T00:00:00
CẦU ĐẤT 9,0.0,2025-08,2025-08-31T00:00:00
CẦU TRE 1,8396.5,2025-01,2025-01-31T00:00:00
CẦU TRE 1,6994.3,2025-02,2025-02-28T00:00:00
CẦU TRE 1,8003.2,2025-03,2025-03-31T00:00:00
CẦU TRE 1,7846.4,2025-04,2025-04-30T00:00:00
CẦU TRE 1,8478.6,2025-05,2025-05-31T00:00:00
CẦU TRE 1,8433.7,2025-06,2025-06-30T00:00:00
CẦU TRE 1,8531.9,2025-07,2025-07-31T00:00:00
CẦU TRE 1,8399.0,2025-08,2025-08-31T00:00:00
Cầu Tre 2-3,10973.4,2025-01,2025-01-31T00:00:00
Cầu Tre 2-3,9652.2,2025-02,2025-02-28T00:00:00
Cầu Tre 2-3,10847.2,2025-03,2025-03-31T00:00:00
Cầu Tre 2-3,10957.5,2025-04,2025-04-30T00:00:00
Cầu Tre 2-3,11429.3,2025-05,2025-05-31T00:00:00
Cầu Tre 2-3,10640.9,2025-06,2025-06-30T00:00:00
Cầu Tre 2-3,12119.4,2025-07,2025-07-31T00:00:00
Cầu Tre 2-3,11549.2,2025-08,2025-08-31T00:00:00
Cầu Tre 4,9816.7,2025-01,2025-01-31T00:00:00
Cầu Tre 4,8748.9,2025-02,2025-02-28T00:00:00
Cầu Tre 4,9968.3,2025-03,2025-03-31T00:00:00
Cầu Tre 4,8791.7,2025-04,2025-04-30T00:00:00
Cầu Tre 4,8092.3,2025-05,2025-05-31T00:00:00
Cầu Tre 4,7911.6,2025-06,2025-06-30T00:00:00
Cầu Tre 4,8204.8,2025-07,2025-07-31T00:00:00
Cầu Tre 4,8102.4,2025-08,2025-08-31T00:00:00
CẦU TRE 5,4102.5,2025-01,2025-01-31T00:00:00
CẦU TRE 5,3520.2,2025-02,2025-02-28T00:00:00
CẦU TRE 5,4077.9,2025-03,2025-03-31T00:00:00
CẦU TRE 5,4139.6,2025-04,2025-04-30T00:00:00
CẦU TRE 5,4381.9,2025-05,2025-05-31T00:00:00
CẦU TRE 5,4441.8,2025-06,2025-06-30T00:00:00
CẦU TRE 5,4605.4,2025-07,2025-07-31T00:00:00
CẦU TRE 5,3827.9,2025-08,2025-08-31T00:00:00
CẦU TRE 6,5122.7,2025-01,2025-01-31T00:00:00
CẦU TRE 6,4319.4,2025-02,2025-02-28T00:00:00
CẦU TRE 6,5004.6,2025-03,2025-03-31T00:00:00
CẦU TRE 6,4857.4,2025-04,2025-04-30T00:00:00
CẦU TRE 6,5103.4,2025-05,2025-05-31T00:00:00
CẦU TRE 6,4966.3,2025-06,2025-06-30T00:00:00
CẦU TRE 6,5372.7,2025-07,2025-07-31T00:00:00
CẦU TRE 6,5052.9,2025-08,2025-08-31T00:00:00
Cầu Tre 7-10,23608.0,2025-01,2025-01-31T00:00:00
Cầu Tre 7-10,20214.6,2025-02,2025-02-28T00:00:00
Cầu Tre 7-10,22810.1,2025-03,2025-03-31T00:00:00
Cầu Tre 7-10,23081.6,2025-04,2025-04-30T00:00:00
Cầu Tre 7-10,24567.7,2025-05,2025-05-31T00:00:00
Cầu Tre 7-10,23488.2,2025-06,2025-06-30T00:00:00
Cầu Tre 7-10,23935.3,2025-07,2025-07-31T00:00:00
Cầu Tre 7-10,23969.2,2025-08,2025-08-31T00:00:00
CẦU TRE 8-9,15626.1,2025-01,2025-01-31T00:00:00
CẦU TRE 8-9,13354.3,2025-02,2025-02-28T00:00:00
CẦU TRE 8-9,15461.1,2025-03,2025-03-31T00:00:00
CẦU TRE 8-9,15284.8,2025-04,2025-04-30T00:00:00
CẦU TRE 8-9,16064.5,2025-05,2025-05-31T00:00:00
CẦU TRE 8-9,15893.3,2025-06,2025-06-30T00:00:00
CẦU TRE 8-9,15698.2,2025-07,2025-07-31T00:00:00
CẦU TRE 8-9,16067.4,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 1,0.0,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 1,0.0,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 1,0.0,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 1,0.0,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 1,0.0,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 1,29649.0,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 1,16814.9,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 1,17374.0,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 10,2107.8,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 10,1816.8,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 10,2179.5,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 10,2217.7,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 10,2381.8,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 10,2347.2,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 10,2398.3,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 10,2357.9,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 11,7217.7,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 11,6474.2,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 11,7259.9,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 11,7175.3,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 11,7528.8,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 11,7271.0,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 11,7528.1,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 11,7117.8,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 13,9580.0,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 13,7795.6,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 13,9292.6,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 13,9296.1,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 13,9718.6,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 13,9491.0,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 13,9520.6,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 13,9735.1,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 14,11519.2,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 14,10316.2,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 14,11889.4,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 14,11710.2,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 14,12156.5,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 14,11716.4,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 14,10262.6,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 14,12160.9,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 15,2429.1,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 15,3360.4,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 15,3724.6,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 15,3785.8,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 15,4060.4,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 15,3944.2,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 15,3987.7,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 15,4065.3,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 3,15616.0,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 3,12283.1,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 3,16512.5,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 3,12539.1,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 3,17046.9,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 3,16926.9,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 3,16278.5,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 3,16356.4,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 4,20627.0,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 4,7311.0,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 6,10846.0,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 6,9384.1,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 6,10077.5,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 6,10045.5,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 6,10508.1,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 6,9856.0,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 6,10041.8,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 6,10639.2,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 6A,5601.7,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 6A,-1136.0,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 6A,5077.9,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 6A,5158.6,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 6A,5418.0,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 6A,5150.8,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 6A,4927.1,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 6A,5278.0,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 6B,5043.8,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 6B,8459.7,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 6B,9431.7,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 6B,9119.9,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 6B,9661.1,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 6B,9415.2,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 6B,9095.0,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 6B,10219.9,2025-08,2025-08-31T00:00:00
ĐẰNG GIANG 7-8,14815.0,2025-01,2025-01-31T00:00:00
ĐẰNG GIANG 7-8,13666.6,2025-02,2025-02-28T00:00:00
ĐẰNG GIANG 7-8,15673.9,2025-03,2025-03-31T00:00:00
ĐẰNG GIANG 7-8,15541.1,2025-04,2025-04-30T00:00:00
ĐẰNG GIANG 7-8,16250.3,2025-05,2025-05-31T00:00:00
ĐẰNG GIANG 7-8,15211.9,2025-06,2025-06-30T00:00:00
ĐẰNG GIANG 7-8,15349.9,2025-07,2025-07-31T00:00:00
ĐẰNG GIANG 7-8,16469.0,2025-08,2025-08-31T00:00:00
ĐHLC 1,54512.3,2025-01,2025-01-31T00:00:00
ĐHLC 1,45063.7,2025-02,2025-02-28T00:00:00
ĐHLC 1,51510.8,2025-03,2025-03-31T00:00:00
ĐHLC 1,51960.4,2025-04,2025-04-30T00:00:00
ĐHLC 1,55585.1,2025-05,2025-05-31T00:00:00
ĐHLC 1,54786.5,2025-06,2025-06-30T00:00:00
ĐHLC 1,56128.2,2025-07,2025-07-31T00:00:00
ĐHLC 1,54925.5,2025-08,2025-08-31T00:00:00
ĐHLC 11,6589.5,2025-01,2025-01-31T00:00:00
ĐHLC 11,5503.8,2025-02,2025-02-28T00:00:00
ĐHLC 11,6256.1,2025-03,2025-03-31T00:00:00
ĐHLC 11,6181.2,2025-04,2025-04-30T00:00:00
ĐHLC 11,6538.3,2025-05,2025-05-31T00:00:00
ĐHLC 11,6485.2,2025-06,2025-06-30T00:00:00
ĐHLC 11,6631.7,2025-07,2025-07-31T00:00:00
ĐHLC 11,6838.6,2025-08,2025-08-31T00:00:00
ĐHLC 2,5231.7,2025-01,2025-01-31T00:00:00
ĐHLC 2,3727.4,2025-02,2025-02-28T00:00:00
ĐHLC 2,4324.1,2025-03,2025-03-31T00:00:00
ĐHLC 2,5154.6,2025-04,2025-04-30T00:00:00
ĐHLC 2,5364.7,2025-05,2025-05-31T00:00:00
ĐHLC 2,5745.1,2025-06,2025-06-30T00:00:00
ĐHLC 2,4949.2,2025-07,2025-07-31T00:00:00
ĐHLC 2,4766.5,2025-08,2025-08-31T00:00:00
ĐHLC 3-4,7930.9,2025-01,2025-01-31T00:00:00
ĐHLC 3-4,6657.6,2025-02,2025-02-28T00:00:00
ĐHLC 3-4,7581.1,2025-03,2025-03-31T00:00:00
ĐHLC 3-4,7492.0,2025-04,2025-04-30T00:00:00
ĐHLC 3-4,8050.8,2025-05,2025-05-31T00:00:00
ĐHLC 3-4,8090.7,2025-06,2025-06-30T00:00:00
ĐHLC 3-4,8399.4,2025-07,2025-07-31T00:00:00
ĐHLC 3-4,8229.7,2025-08,2025-08-31T00:00:00
ĐHLC 5,25349.0,2025-01,2025-01-31T00:00:00
ĐHLC 5,20962.7,2025-02,2025-02-28T00:00:00
ĐHLC 5,24044.7,2025-03,2025-03-31T00:00:00
ĐHLC 5,24081.5,2025-04,2025-04-30T00:00:00
ĐHLC 5,25427.3,2025-05,2025-05-31T00:00:00
ĐHLC 5,25025.3,2025-06,2025-06-30T00:00:00
ĐHLC 5,25996.3,2025-07,2025-07-31T00:00:00
ĐHLC 5,25093.1,2025-08,2025-08-31T00:00:00
ĐHLC 6,14714.1,2025-01,2025-01-31T00:00:00
ĐHLC 6,12576.1,2025-02,2025-02-28T00:00:00
ĐHLC 6,14131.3,2025-03,2025-03-31T00:00:00
ĐHLC 6,13984.3,2025-04,2025-04-30T00:00:00
ĐHLC 6,14698.9,2025-05,2025-05-31T00:00:00
ĐHLC 6,13959.8,2025-06,2025-06-30T00:00:00
ĐHLC 6,14361.1,2025-07,2025-07-31T00:00:00
ĐHLC 6,13953.4,2025-08,2025-08-31T00:00:00
ĐHLC 7,6420.3,2025-01,2025-01-31T00:00:00
ĐHLC 7,5722.1,2025-02,2025-02-28T00:00:00
ĐHLC 7,6305.3,2025-03,2025-03-31T00:00:00
ĐHLC 7,5995.0,2025-04,2025-04-30T00:00:00
ĐHLC 7,6142.8,2025-05,2025-05-31T00:00:00
ĐHLC 7,5670.9,2025-06,2025-06-30T00:00:00
ĐHLC 7,5843.6,2025-07,2025-07-31T00:00:00
ĐHLC 7,5857.3,2025-08,2025-08-31T00:00:00
ĐHLC 8,13528.2,2025-01,2025-01-31T00:00:00
ĐHLC 8,11218.8,2025-02,2025-02-28T00:00:00
ĐHLC 8,12865.2,2025-03,2025-03-31T00:00:00
ĐHLC 8,12884.9,2025-04,2025-04-30T00:00:00
ĐHLC 8,13693.7,2025-05,2025-05-31T00:00:00
ĐHLC 8,13551.7,2025-06,2025-06-30T00:00:00
ĐHLC 8,14105.1,2025-07,2025-07-31T00:00:00
ĐHLC 8,13871.9,2025-08,2025-08-31T00:00:00
ĐHLC 9,1567.9,2025-01,2025-01-31T00:00:00
ĐHLC 9,1038.7,2025-02,2025-02-28T00:00:00
ĐHLC 9,861.1,2025-03,2025-03-31T00:00:00
ĐHLC 9,891.8,2025-04,2025-04-30T00:00:00
ĐHLC 9,877.7,2025-05,2025-05-31T00:00:00
ĐHLC 9,861.5,2025-06,2025-06-30T00:00:00
ĐHLC 9,896.1,2025-07,2025-07-31T00:00:00
ĐHLC 9,893.9,2025-08,2025-08-31T00:00:00
Đông Khê 1,0.0,2025-01,2025-01-31T00:00:00
Đông Khê 1,0.0,2025-02,2025-02-28T00:00:00
Đông Khê 1,0.0,2025-03,2025-03-31T00:00:00
Đông Khê 1,0.0,2025-04,2025-04-30T00:00:00
Đông Khê 1,0.0,2025-05,2025-05-31T00:00:00
Đông Khê 1,0.0,2025-06,2025-06-30T00:00:00
Đông Khê 1,0.0,2025-07,2025-07-31T00:00:00
Đông Khê 1,0.0,2025-08,2025-08-31T00:00:00
Đông Khê 10,5816.1,2025-01,2025-01-31T00:00:00
Đông Khê 10,4905.5,2025-02,2025-02-28T00:00:00
Đông Khê 10,5499.4,2025-03,2025-03-31T00:00:00
Đông Khê 10,5396.6,2025-04,2025-04-30T00:00:00
Đông Khê 10,5560.6,2025-05,2025-05-31T00:00:00
Đông Khê 10,5583.5,2025-06,2025-06-30T00:00:00
Đông Khê 10,5534.2,2025-07,2025-07-31T00:00:00
Đông Khê 10,5588.6,2025-08,2025-08-31T00:00:00
Đông Khê 11,10355.9,2025-01,2025-01-31T00:00:00
Đông Khê 11,6438.9,2025-02,2025-02-28T00:00:00
Đông Khê 11,7473.8,2025-03,2025-03-31T00:00:00
Đông Khê 11,7388.3,2025-04,2025-04-30T00:00:00
Đông Khê 11,7794.3,2025-05,2025-05-31T00:00:00
Đông Khê 11,7684.8,2025-06,2025-06-30T00:00:00
Đông Khê 11,7635.5,2025-07,2025-07-31T00:00:00
Đông Khê 11,7864.4,2025-08,2025-08-31T00:00:00
Đông Khê 12-13,12244.1,2025-01,2025-01-31T00:00:00
Đông Khê 12-13,9846.6,2025-02,2025-02-28T00:00:00
Đông Khê 12-13,11300.4,2025-03,2025-03-31T00:00:00
Đông Khê 12-13,11598.3,2025-04,2025-04-30T00:00:00
Đông Khê 12-13,5561.8,2025-05,2025-05-31T00:00:00
Đông Khê 12-13,4.8,2025-06,2025-06-30T00:00:00
Đông Khê 12-13,1513.2,2025-07,2025-07-31T00:00:00
Đông Khê 12-13,12805.9,2025-08,2025-08-31T00:00:00
Đông Khê 14,9996.7,2025-01,2025-01-31T00:00:00
Đông Khê 14,8665.1,2025-02,2025-02-28T00:00:00
Đông Khê 14,9867.2,2025-03,2025-03-31T00:00:00
Đông Khê 14,9727.7,2025-04,2025-04-30T00:00:00
Đông Khê 14,10115.5,2025-05,2025-05-31T00:00:00
Đông Khê 14,9279.6,2025-06,2025-06-30T00:00:00
Đông Khê 14,9720.1,2025-07,2025-07-31T00:00:00
Đông Khê 14,9885.2,2025-08,2025-08-31T00:00:00
Đông Khê 15,8683.2,2025-01,2025-01-31T00:00:00
Đông Khê 15,7325.9,2025-02,2025-02-28T00:00:00
Đông Khê 15,8358.2,2025-03,2025-03-31T00:00:00
Đông Khê 15,8331.2,2025-04,2025-04-30T00:00:00
Đông Khê 15,9201.1,2025-05,2025-05-31T00:00:00
Đông Khê 15,8628.0,2025-06,2025-06-30T00:00:00
Đông Khê 15,8367.4,2025-07,2025-07-31T00:00:00
Đông Khê 15,8126.0,2025-08,2025-08-31T00:00:00
Đông Khê 17,7694.6,2025-01,2025-01-31T00:00:00
Đông Khê 17,6492.5,2025-02,2025-02-28T00:00:00
Đông Khê 17,7402.7,2025-03,2025-03-31T00:00:00
Đông Khê 17,7533.6,2025-04,2025-04-30T00:00:00
Đông Khê 17,8023.8,2025-05,2025-05-31T00:00:00
Đông Khê 17,7997.4,2025-06,2025-06-30T00:00:00
Đông Khê 17,8136.6,2025-07,2025-07-31T00:00:00
Đông Khê 17,8226.7,2025-08,2025-08-31T00:00:00
Đông Khê 2,0.0,2025-01,2025-01-31T00:00:00
Đông Khê 2,0.0,2025-02,2025-02-28T00:00:00
Đông Khê 2,0.0,2025-03,2025-03-31T00:00:00
Đông Khê 2,0.0,2025-04,2025-04-30T00:00:00
Đông Khê 2,0.0,2025-05,2025-05-31T00:00:00
Đông Khê 2,0.0,2025-06,2025-06-30T00:00:00
Đông Khê 2,0.0,2025-07,2025-07-31T00:00:00
Đông Khê 2,0.0,2025-08,2025-08-31T00:00:00
Đông Khê 3 - 16,21934.5,2025-01,2025-01-31T00:00:00
Đông Khê 3 - 16,17801.3,2025-02,2025-02-28T00:00:00
Đông Khê 3 - 16,19037.1,2025-03,2025-03-31T00:00:00
Đông Khê 3 - 16,18968.5,2025-04,2025-04-30T00:00:00
Đông Khê 3 - 16,18210.7,2025-05,2025-05-31T00:00:00
Đông Khê 3 - 16,19167.1,2025-06,2025-06-30T00:00:00
Đông Khê 3 - 16,20273.1,2025-07,2025-07-31T00:00:00
Đông Khê 3 - 16,21124.1,2025-08,2025-08-31T00:00:00
Đông Khê 4,10420.4,2025-01,2025-01-31T00:00:00
Đông Khê 4,8721.2,2025-02,2025-02-28T00:00:00
Đông Khê 4,10015.0,2025-03,2025-03-31T00:00:00
Đông Khê 4,9686.0,2025-04,2025-04-30T00:00:00
Đông Khê 4,10231.8,2025-05,2025-05-31T00:00:00
Đông Khê 4,10218.6,2025-06,2025-06-30T00:00:00
Đông Khê 4,10015.0,2025-07,2025-07-31T00:00:00
Đông Khê 4,10256.3,2025-08,2025-08-31T00:00:00
Đông Khê 6,6154.5,2025-01,2025-01-31T00:00:00
Đông Khê 6,5190.6,2025-02,2025-02-28T00:00:00
Đông Khê 6,5837.3,2025-03,2025-03-31T00:00:00
Đông Khê 6,5875.3,2025-04,2025-04-30T00:00:00
Đông Khê 6,6268.5,2025-05,2025-05-31T00:00:00
Đông Khê 6,6074.8,2025-06,2025-06-30T00:00:00
Đông Khê 6,6328.5,2025-07,2025-07-31T00:00:00
Đông Khê 6,5610.9,2025-08,2025-08-31T00:00:00
Đông Khê 7,5297.9,2025-01,2025-01-31T00:00:00
Đông Khê 7,4490.3,2025-02,2025-02-28T00:00:00
Đông Khê 7,5108.2,2025-03,2025-03-31T00:00:00
Đông Khê 7,5151.7,2025-04,2025-04-30T00:00:00
Đông Khê 7,5526.2,2025-05,2025-05-31T00:00:00
Đông Khê 7,5470.8,2025-06,2025-06-30T00:00:00
Đông Khê 7,5790.2,2025-07,2025-07-31T00:00:00
Đông Khê 7,5249.6,2025-08,2025-08-31T00:00:00
Đông Khê 8,5983.6,2025-01,2025-01-31T00:00:00
Đông Khê 8,5000.8,2025-02,2025-02-28T00:00:00
Đông Khê 8,5813.3,2025-03,2025-03-31T00:00:00
Đông Khê 8,5220.1,2025-04,2025-04-30T00:00:00
Đông Khê 8,5942.4,2025-05,2025-05-31T00:00:00
Đông Khê 8,5736.1,2025-06,2025-06-30T00:00:00
Đông Khê 8,5929.9,2025-07,2025-07-31T00:00:00
Đông Khê 8,6021.2,2025-08,2025-08-31T00:00:00
Đông Khê 9,7060.4,2025-01,2025-01-31T00:00:00
Đông Khê 9,6246.2,2025-02,2025-02-28T00:00:00
Đông Khê 9,7066.2,2025-03,2025-03-31T00:00:00
Đông Khê 9,6305.9,2025-04,2025-04-30T00:00:00
Đông Khê 9,7120.7,2025-05,2025-05-31T00:00:00
Đông Khê 9,6507.8,2025-06,2025-06-30T00:00:00
Đông Khê 9,6892.6,2025-07,2025-07-31T00:00:00
Đông Khê 9,6936.6,2025-08,2025-08-31T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,-1624517.0,2025-01,2025-01-31T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,28798.4,2025-02,2025-02-28T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,33919.8,2025-03,2025-03-31T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,34725.9,2025-04,2025-04-30T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,37584.8,2025-05,2025-05-31T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,36957.5,2025-06,2025-06-30T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,38596.6,2025-07,2025-07-31T00:00:00
Đổng Quốc Bình 2 - Đằng Giang 5D,38262.1,2025-08,2025-08-31T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-01,2025-01-31T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-02,2025-02-28T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-03,2025-03-31T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-04,2025-04-30T00:00:00
ĐỔNG QUỐC BÌNH 3,0.4,2025-05,2025-05-31T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-06,2025-06-30T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-07,2025-07-31T00:00:00
ĐỔNG QUỐC BÌNH 3,0.0,2025-08,2025-08-31T00:00:00
Đổng Quốc Bình 4,5214.8,2025-01,2025-01-31T00:00:00
Đổng Quốc Bình 4,4239.2,2025-02,2025-02-28T00:00:00
Đổng Quốc Bình 4,7283.7,2025-03,2025-03-31T00:00:00
Đổng Quốc Bình 4,7637.2,2025-04,2025-04-30T00:00:00
Đổng Quốc Bình 4,8097.5,2025-05,2025-05-31T00:00:00
Đổng Quốc Bình 4,8361.1,2025-06,2025-06-30T00:00:00
Đổng Quốc Bình 4,8819.8,2025-07,2025-07-31T00:00:00
Đổng Quốc Bình 4,8323.0,2025-08,2025-08-31T00:00:00
Đổng Quốc Bình 5,3209.5,2025-01,2025-01-31T00:00:00
Đổng Quốc Bình 5,2756.9,2025-02,2025-02-28T00:00:00
Đổng Quốc Bình 5,9353.8,2025-03,2025-03-31T00:00:00
Đổng Quốc Bình 5,9786.9,2025-04,2025-04-30T00:00:00
Đổng Quốc Bình 5,10761.5,2025-05,2025-05-31T00:00:00
Đổng Quốc Bình 5,11177.7,2025-06,2025-06-30T00:00:00
Đổng Quốc Bình 5,11364.5,2025-07,2025-07-31T00:00:00
Đổng Quốc Bình 5,10992.0,2025-08,2025-08-31T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,0.0,2025-01,2025-01-31T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,0.0,2025-02,2025-02-28T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,0.0,2025-03,2025-03-31T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,134.9,2025-04,2025-04-30T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,0.9,2025-05,2025-05-31T00:00:00
ĐỔNG QUỐC BÌNH 6-2A,19.4,2025-06,2025-06-30T00:00:00
