Event,recorded_time,repair_time,meter_name,leak_reason,replacement_type,replacement_location,branch
Pipe,2025-06-13T00:00:00,2025-06-13T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-08-29T00:00:00,2025-08-24T00:00:00,CHIẾN THẮNG 3,Other/unknown,,,
Pipe,2025-06-25T00:00:00,2025-06-22T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-08-29T00:00:00,2025-08-27T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
Pipe,2025-01-20T00:00:00,2025-01-14T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-03-26T00:00:00,2025-03-21T00:00:00,AN THÁI 5,Other/unknown,,,
Pipe,2025-07-21T00:00:00,2025-07-18T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-28T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-05T00:00:00,AN THÁI 7,Other/unknown,,,
Pipe,2025-09-19T00:00:00,2025-09-08T00:00:00,NGŨ PHÚC 3,Other/unknown,,,
Pipe,2025-02-12T00:00:00,2025-01-06T00:00:00,MỸ ĐỨC 3,Other/unknown,,,
Pipe,2025-03-02T00:00:00,2025-02-28T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-05-30T00:00:00,2025-05-03T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-08-29T00:00:00,2025-08-14T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-04-29T00:00:00,2025-04-24T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-08-20T00:00:00,2025-08-19T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-08-12T00:00:00,2025-08-12T00:00:00,AN THÁI 6,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-14T00:00:00,CHIẾN THẮNG 4,Other/unknown,,,
Pipe,2025-09-19T00:00:00,2025-09-12T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-08T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-02-07T00:00:00,2025-01-12T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-07-10T00:00:00,2025-07-09T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-04T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-05-06T00:00:00,2025-04-30T00:00:00,CHIẾN THẮNG 5,Other/unknown,,,
Pipe,2025-02-17T00:00:00,2025-02-14T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-08T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-20T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-07-21T00:00:00,2025-07-20T00:00:00,MỸ ĐỨC 7,Other/unknown,,,
Pipe,2025-01-22T00:00:00,2025-01-21T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-17T00:00:00,DU LỄ 4,Other/unknown,,,
Pipe,2025-06-13T00:00:00,2025-06-12T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-02-04T00:00:00,2025-01-27T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-03-31T00:00:00,2025-03-30T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-07-17T00:00:00,2025-07-16T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-07T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-11T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-04-29T00:00:00,2025-04-26T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-03-25T00:00:00,2025-03-18T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-03T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-07-15T00:00:00,2025-07-14T00:00:00,NGŨ PHÚC 2,Other/unknown,,,
Pipe,2025-07-09T00:00:00,2025-07-04T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-04-29T00:00:00,2025-04-24T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-07-01T00:00:00,2025-06-28T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-02-17T00:00:00,2025-02-12T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-08-20T00:00:00,2025-08-20T00:00:00,THUẬN THIÊN 2,Other/unknown,,,
Pipe,2025-03-31T00:00:00,2025-03-28T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-21T00:00:00,NGŨ PHÚC 2,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-17T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-18T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-08-12T00:00:00,2025-08-12T00:00:00,DU LỄ 1,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-15T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-30T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-07-21T00:00:00,2025-07-17T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-04-29T00:00:00,2025-04-20T00:00:00,AN THÁI 5,Other/unknown,,,
Pipe,2025-09-25T00:00:00,2025-09-24T00:00:00,AN THÁI 1,Other/unknown,,,
Pipe,2025-09-19T00:00:00,2025-09-11T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-02-25T00:00:00,2025-02-24T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-06-16T00:00:00,2025-06-13T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-11T00:00:00,AN THÁI 5,Other/unknown,,,
Pipe,2025-01-20T00:00:00,2025-01-16T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
Pipe,2025-02-27T00:00:00,2025-02-26T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-02-27T00:00:00,2025-02-25T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-08-08T00:00:00,2025-08-06T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-17T00:00:00,NGŨ PHÚC 4,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-17T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-07-15T00:00:00,2025-07-07T00:00:00,MỸ ĐỨC 6,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-18T00:00:00,THUẬN THIÊN 5,Other/unknown,,,
Pipe,2025-07-01T00:00:00,2025-06-29T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-04-29T00:00:00,2025-04-22T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-01-14T00:00:00,2025-01-14T00:00:00,AN THÁI 5,Other/unknown,,,
Pipe,2025-06-16T00:00:00,2025-06-15T00:00:00,THUẬN THIÊN 1,Other/unknown,,,
Pipe,2025-03-31T00:00:00,2025-03-27T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-08-08T00:00:00,2025-08-07T00:00:00,An Thọ 1,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-17T00:00:00,THUẬN THIÊN 5,Other/unknown,,,
Pipe,2025-07-01T00:00:00,2025-06-04T00:00:00,An Thọ 5,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-04T00:00:00,MỸ ĐỨC 8,Other/unknown,,,
Pipe,2025-07-17T00:00:00,2025-07-15T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-03-26T00:00:00,2025-03-18T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-09-22T00:00:00,2025-09-21T00:00:00,THUẬN THIÊN 1,Other/unknown,,,
Pipe,2025-03-31T00:00:00,2025-03-28T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-03-31T00:00:00,2025-03-28T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-01-06T00:00:00,2025-01-06T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-15T00:00:00,CHIẾN THẮNG 5,Other/unknown,,,
Pipe,2025-02-24T00:00:00,2025-02-24T00:00:00,CHIẾN THẮNG 5,Other/unknown,,,
Pipe,2025-02-17T00:00:00,2025-02-15T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-09T00:00:00,AN THÁI 1,Other/unknown,,,
Pipe,2025-07-15T00:00:00,2025-07-14T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-18T00:00:00,CHIẾN THẮNG 4,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-16T00:00:00,THUẬN THIÊN 3,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-20T00:00:00,THUẬN THIÊN 5,Other/unknown,,,
Pipe,2025-09-26T00:00:00,2025-09-25T00:00:00,THUẬN THIÊN 6,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-13T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-06T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-17T00:00:00,MỸ ĐỨC 8,Other/unknown,,,
Pipe,2025-09-25T00:00:00,2025-09-22T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-02-17T00:00:00,2025-02-11T00:00:00,AN THÁI 5,Other/unknown,,,
Pipe,2025-02-17T00:00:00,2025-02-14T00:00:00,AN THÁI 4,Other/unknown,,,
Pipe,2025-07-09T00:00:00,2025-07-08T00:00:00,NGŨ PHÚC 3,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-12T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-13T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-22T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-04-02T00:00:00,2025-03-27T00:00:00,THUẬN THIÊN 5,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-08T00:00:00,NGŨ PHÚC 3,Other/unknown,,,
Pipe,2025-04-02T00:00:00,2025-03-24T00:00:00,AN THÁI 4,Other/unknown,,,
Pipe,2025-08-08T00:00:00,2025-08-06T00:00:00,AN THÁI 4,Other/unknown,,,
Pipe,2025-09-19T00:00:00,2025-09-08T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-14T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
Pipe,2025-06-25T00:00:00,2025-06-19T00:00:00,NGŨ PHÚC 2,Other/unknown,,,
Pipe,2025-02-21T00:00:00,2025-02-20T00:00:00,TÂN VIÊN 3,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-16T00:00:00,AN THÁI 4,Other/unknown,,,
Pipe,2025-06-25T00:00:00,2025-06-20T00:00:00,TÂN VIÊN 2,Other/unknown,,,
Pipe,2025-06-26T00:00:00,2025-06-25T00:00:00,MỸ ĐỨC 6,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-16T00:00:00,TÂN VIÊN 1,Other/unknown,,,
Pipe,2025-04-28T00:00:00,2025-04-09T00:00:00,TÂN VIÊN 4,Other/unknown,,,
Pipe,2025-06-04T00:00:00,2025-05-24T00:00:00,MỸ ĐỨC 1,Other/unknown,,,
Pipe,2025-01-22T00:00:00,2025-01-21T00:00:00,MỸ ĐỨC 2,Other/unknown,,,
Pipe,2025-07-30T00:00:00,2025-07-29T00:00:00,MỸ ĐỨC 7,Other/unknown,,,
Pipe,2025-07-30T00:00:00,2025-07-28T00:00:00,THUẬN THIÊN 4,Other/unknown,,,
Pipe,2025-03-18T00:00:00,2025-03-08T00:00:00,CHIẾN THẮNG 1,Other/unknown,,,
,2025-03-08T00:00:00,2025-03-07T00:00:00,Cát Bà 7,Other/unknown,,,
,2024-05-23T00:00:00,2024-05-22T00:00:00,Đồng Hoà 2.9,Other/unknown,,,
,2025-04-25T00:00:00,2025-03-10T00:00:00,ĐA PHÚC 1,Other/unknown,,,
,2025-06-20T00:00:00,2025-06-19T00:00:00,Vĩnh Niệm 17,Other/unknown,,,
,2024-08-01T00:00:00,2024-07-12T00:00:00,Ngọc Sơn 2,Other/unknown,,,
,2024-09-20T00:00:00,2024-09-19T00:00:00,Dư Hàng 2,Other/unknown,,,
,2024-10-19T00:00:00,2024-10-18T00:00:00,TRUNG LẬP 1,Other/unknown,,,
,2024-07-31T00:00:00,2024-07-28T00:00:00,Dư Hàng Kênh 15,Other/unknown,,,
,2025-09-11T00:00:00,2025-09-10T00:00:00,An Biên 2.1,Other/unknown,,,
,2025-03-20T00:00:00,2025-03-19T00:00:00,Cát Bà 13,Other/unknown,,,
,2025-01-08T00:00:00,2025-01-07T00:00:00,THỊ TRẤN 2,Other/unknown,,,
,2023-08-11T00:00:00,2023-08-08T00:00:00,HỒNG THÁI 3,Other/unknown,,,
,2022-08-09T00:00:00,2022-08-05T00:00:00,Đằng Giang 3,Other/unknown,,,
,2025-05-07T00:00:00,2025-05-06T00:00:00,Tràng Cát 2,Other/unknown,,,
,2024-02-22T00:00:00,2024-02-18T00:00:00,TRƯỜNG SƠN 13,Other/unknown,,,
,2025-06-20T00:00:00,2025-06-19T00:00:00,TÂN THÀNH 4,Other/unknown,,,
,2024-03-04T00:00:00,2024-02-28T00:00:00,Kênh Dương 13,Other/unknown,,,
,2023-04-10T00:00:00,2023-04-06T00:00:00,Bình Hải 4,Other/unknown,,,
,2024-10-09T00:00:00,2024-10-08T00:00:00,Hạ Lý 3,Other/unknown,,,
,2024-04-19T00:00:00,2024-04-16T00:00:00,Sở Dầu 13,Other/unknown,,,
,2025-09-09T00:00:00,2025-09-08T00:00:00,Văn Đẩu 7,Other/unknown,,,
,2025-09-09T00:00:00,2025-08-06T00:00:00,ĐA PHÚC 3,Other/unknown,,,
,2023-09-18T00:00:00,2023-09-13T00:00:00,Vạn Mỹ 13,Other/unknown,,,
,2022-07-14T00:00:00,2022-07-04T00:00:00,Vĩnh Niệm 3,Other/unknown,,,
,2025-02-05T00:00:00,2025-01-15T00:00:00,Cầu Đất 14,Other/unknown,,,
,2025-09-24T00:00:00,2025-09-19T00:00:00,An Hải 2.1,Other/unknown,,,
,2024-10-23T00:00:00,2024-10-08T00:00:00,ANH DŨNG 11,Other/unknown,,,
,2023-06-06T00:00:00,2023-03-04T00:00:00,Văn Đẩu 7,Other/unknown,,,
,2024-08-20T00:00:00,2024-08-07T00:00:00,Hồng Bàng 1.7,Other/unknown,,,
,2024-04-11T00:00:00,2024-04-10T00:00:00,ĐHLC 7,Other/unknown,,,
,2025-03-24T00:00:00,2025-03-22T00:00:00,VINH QUANG 3,Other/unknown,,,
,2025-02-21T00:00:00,2025-02-17T00:00:00,ĐHLC 4,Other/unknown,,,
,2025-02-17T00:00:00,2025-02-14T00:00:00,VIỆT TIẾN 1,Other/unknown,,,
,2024-12-30T00:00:00,2024-12-25T00:00:00,An Đồng 19,Other/unknown,,,
,2025-07-17T00:00:00,2025-07-16T00:00:00,Trần Thành Ngọ 2,Other/unknown,,,
,2025-08-06T00:00:00,2025-08-05T00:00:00,Đồng Hoà 2.7,Other/unknown,,,
,2023-09-28T00:00:00,2023-09-25T00:00:00,Trại Chuối 3,Other/unknown,,,
,2025-02-06T00:00:00,2025-01-21T00:00:00,Trần Nguyên Hãn 9,Other/unknown,,,
,2025-09-08T00:00:00,2025-08-29T00:00:00,HOÀ NGHĨA 6,Other/unknown,,,
,2023-06-02T00:00:00,2023-05-12T00:00:00,Văn Đẩu 9,Other/unknown,,,
,2024-12-04T00:00:00,2024-11-09T00:00:00,HOÀ NGHĨA 1,Other/unknown,,,
,2025-03-10T00:00:00,2025-02-24T00:00:00,HỒNG PHONG 2,Other/unknown,,,
,2025-08-29T00:00:00,2025-08-22T00:00:00,HÙNG VƯƠNG 10 HP2,Other/unknown,,,
,2022-09-09T00:00:00,2022-09-06T00:00:00,Đông Khê 13,Other/unknown,,,
,2023-03-09T00:00:00,2022-12-06T00:00:00,ĐHHA 2.12,Other/unknown,,,
,2023-06-26T00:00:00,2023-06-22T00:00:00,Hồ Nam 8,Other/unknown,,,
,2025-05-07T00:00:00,2025-04-17T00:00:00,MINH ĐỨC ĐS2,Other/unknown,,,
,2023-12-07T00:00:00,2023-12-06T00:00:00,Vạn Mỹ 16,Other/unknown,,,
,2025-07-22T00:00:00,2025-07-21T00:00:00,ÁNG SƠN 1,Other/unknown,,,
,2024-08-14T00:00:00,2024-08-02T00:00:00,An Đồng 5,"Ground movement (Nền lún, sụt, làm đường...)",,,
,2024-02-29T00:00:00,2024-02-19T00:00:00,Cầu Đất 8,Other/unknown,,,
,2024-11-05T00:00:00,2024-10-29T00:00:00,Tràng Cát 4,Other/unknown,,,
,2023-12-18T00:00:00,2023-12-14T00:00:00,TRƯỜNG SƠN 11,Other/unknown,,,
,2023-07-10T00:00:00,2023-07-06T00:00:00,Trần Nguyên Hãn 3,Other/unknown,,,
,2024-12-16T00:00:00,2024-12-13T00:00:00,ĐHHA 1.18,Other/unknown,,,
,2023-11-01T00:00:00,2023-10-19T00:00:00,An Đồng 15,Other/unknown,,,
,2024-12-24T00:00:00,2024-12-23T00:00:00,Tràng Cát 1,Other/unknown,,,
,2025-04-18T00:00:00,2025-03-27T00:00:00,MINH ĐỨC ĐS1,Other/unknown,,,
,2025-06-10T00:00:00,2025-06-08T00:00:00,TRUNG LẬP 1,Other/unknown,,,
,2025-09-13T00:00:00,2025-09-12T00:00:00,VINH QUANG 4,Other/unknown,,,
,2025-02-05T00:00:00,2025-01-16T00:00:00,Vĩnh Niệm 17,Other/unknown,,,
,2023-11-22T00:00:00,2023-11-16T00:00:00,Đằng Giang 5B,Other/unknown,,,
,2025-03-02T00:00:00,2025-01-22T00:00:00,BÀNG LA 2,Other/unknown,,,
,2025-08-29T00:00:00,2025-08-28T00:00:00,HƯNG NHÂN 1,Third party damage (bên thứ 3 gây ra),,,
,2025-04-29T00:00:00,2025-04-28T00:00:00,Cát Bà 6,Third party damage (bên thứ 3 gây ra),,,
,2025-02-04T00:00:00,2024-12-16T00:00:00,HẢI SƠN 4,Other/unknown,,,
,2025-04-09T00:00:00,2025-04-08T00:00:00,Đằng Giang 13,Other/unknown,,,
,2024-12-22T00:00:00,2024-12-16T00:00:00,Niệm Nghĩa 3,Other/unknown,,,
,2025-09-15T00:00:00,2025-09-12T00:00:00,Văn Đẩu 7,Other/unknown,,,
,2025-03-17T00:00:00,2025-03-06T00:00:00,Đồng Hòa 3.9,Other/unknown,,,
,2025-07-15T00:00:00,2025-07-11T00:00:00,Bắc Hà 2.1,Other/unknown,,,
,2025-07-31T00:00:00,2025-07-30T00:00:00,TRƯỜNG SƠN 15,Other/unknown,,,
,2023-04-06T00:00:00,2023-04-04T00:00:00,Minh Khai 1,Other/unknown,,,
,2024-10-08T00:00:00,2024-10-02T00:00:00,An Đồng 2,Other/unknown,,,
,2023-06-26T00:00:00,2023-06-13T00:00:00,Sở Dầu 13,Other/unknown,,,
,2023-05-30T00:00:00,2023-05-07T00:00:00,Tràng Cát 4,Other/unknown,,,
,2025-06-30T00:00:00,2025-05-30T00:00:00,HÙNG VƯƠNG 5.1 HP2,Other/unknown,,,
,2025-07-18T00:00:00,2025-05-22T00:00:00,VINH QUANG 3,Third party damage (bên thứ 3 gây ra),,,
,2023-01-09T00:00:00,2023-01-02T00:00:00,Đằng Giang 3,Other/unknown,,,
,2025-05-07T00:00:00,2025-05-07T00:00:00,Nam Sơn 4,Other/unknown,,,
,2025-08-25T00:00:00,2025-08-20T00:00:00,Lam Sơn 3,Other/unknown,,,
,2024-07-16T00:00:00,2024-07-04T00:00:00,Dư Hàng Kênh 8,Other/unknown,,,
,2025-09-19T00:00:00,2025-09-18T00:00:00,An Biên 1.1,Other/unknown,,,
,2025-08-13T00:00:00,2025-08-12T00:00:00,MINH ĐỨC ĐS1,Other/unknown,,,
,2024-10-16T00:00:00,2024-10-15T00:00:00,THỊ TRẤN 2,Other/unknown,,,
,2022-08-09T00:00:00,2022-05-19T00:00:00,Kênh Dương 6,Other/unknown,,,
,2025-07-03T00:00:00,2025-06-16T00:00:00,MINH ĐỨC ĐS3,Other/unknown,,,
,2023-10-16T00:00:00,2023-09-14T00:00:00,Cát Bi 6,Other/unknown,,,
,2025-04-19T00:00:00,2025-02-27T00:00:00,HOÀ NGHĨA 2,Other/unknown,,,
,2025-03-16T00:00:00,2025-03-05T00:00:00,ĐHHA 2.2,Other/unknown,,,
,2023-03-30T00:00:00,2023-03-22T00:00:00,Vĩnh Niệm 2,Other/unknown,,,
,2024-01-03T00:00:00,2023-12-26T00:00:00,Vĩnh Niệm 7,Other/unknown,,,
,2024-08-27T00:00:00,2024-08-09T00:00:00,Đằng Lâm 5,Other/unknown,,,
,2024-05-15T00:00:00,2024-05-13T00:00:00,Cát Dài 5,Other/unknown,,,
,2025-03-11T00:00:00,2025-03-08T00:00:00,Gia Viên 2,Other/unknown,,,
,2025-02-07T00:00:00,2025-01-25T00:00:00,Vĩnh Niệm 4,Other/unknown,,,
,2025-06-30T00:00:00,2025-05-28T00:00:00,Bắc Sơn 1.2 HP2,Other/unknown,,,
,2024-07-17T00:00:00,2024-07-09T00:00:00,Trại Chuối 2,Other/unknown,,,
,2024-09-05T00:00:00,2024-09-04T00:00:00,Hoàng Văn Thụ 1,Other/unknown,,,
,2023-06-02T00:00:00,2023-04-12T00:00:00,HỒNG THÁI 7,Other/unknown,,,
,2025-02-28T00:00:00,2025-02-27T00:00:00,Cát Bà 8,Other/unknown,,,
,2025-01-22T00:00:00,2025-01-21T00:00:00,CỘNG HIỀN 3,Other/unknown,,,
,2022-09-09T00:00:00,2022-09-06T00:00:00,Kênh Dương 9,Other/unknown,,,
,2023-06-26T00:00:00,2023-06-02T00:00:00,Đồng Hoà 2.1,Other/unknown,,,
,2023-11-07T00:00:00,2023-11-01T00:00:00,Thượng Lý 6,Other/unknown,,,
,2025-06-13T00:00:00,2025-05-31T00:00:00,HẢI THÀNH 2,Other/unknown,,,
,2025-09-03T00:00:00,2025-08-29T00:00:00,TRƯỜNG SƠN 16,Other/unknown,,,
,2023-03-16T00:00:00,2023-03-06T00:00:00,Dư Hàng Kênh 5,Other/unknown,,,
,2023-08-16T00:00:00,2023-08-14T00:00:00,An Hải 1.2,Other/unknown,,,
,2025-09-29T00:00:00,2025-09-18T00:00:00,HOÀ NGHĨA 6,Other/unknown,,,
,2023-02-04T00:00:00,2023-01-06T00:00:00,ĐHHA 1.16,Other/unknown,,,
,2025-09-24T00:00:00,2025-09-08T00:00:00,Trần Nguyên Hãn 8,Other/unknown,,,
,2025-09-23T00:00:00,2025-09-16T00:00:00,Đồng Hoà 2.1,Other/unknown,,,
,2025-03-11T00:00:00,2025-03-07T00:00:00,MINH ĐỨC 2-TN,Other/unknown,,,
,2025-04-06T00:00:00,2025-04-02T00:00:00,Tràng Cát 5,Other/unknown,,,
,2025-02-04T00:00:00,2024-12-13T00:00:00,NGỌC XUYÊN 7,Other/unknown,,,
,2024-07-17T00:00:00,2024-07-08T00:00:00,Vĩnh Niệm 11,Other/unknown,,,
,2023-10-16T00:00:00,2023-09-11T00:00:00,Cát Bi 6,Other/unknown,,,
,2022-06-14T00:00:00,2022-06-01T00:00:00,Hồng Bàng 1.10,Other/unknown,,,
,2022-11-18T00:00:00,2022-11-04T00:00:00,Vĩnh Niệm 11,Other/unknown,,,
,2024-07-31T00:00:00,2024-07-25T00:00:00,Hồng Bàng 1.8,Other/unknown,,,
,2025-03-24T00:00:00,2025-03-20T00:00:00,Lạch Tray 1,Other/unknown,,,
,2024-04-25T00:00:00,2024-04-24T00:00:00,Dư Hàng Kênh 10,Other/unknown,,,
,2024-08-09T00:00:00,2024-08-06T00:00:00,HỒNG THÁI 5,Other/unknown,,,
,2025-01-17T00:00:00,2025-01-15T00:00:00,An Đồng 13,Other/unknown,,,
,2024-09-25T00:00:00,2024-09-17T00:00:00,Hồng Bàng 1.7,Other/unknown,,,
,2025-08-08T00:00:00,2025-08-07T00:00:00,TRƯỜNG SƠN 15,Other/unknown,,,
,2025-08-18T00:00:00,2025-08-14T00:00:00,VINH QUANG 2,Third party damage (bên thứ 3 gây ra),,,
,2024-01-02T00:00:00,2023-12-21T00:00:00,Kênh Dương 5,Other/unknown,,,
,2024-08-29T00:00:00,2024-08-28T00:00:00,Vĩnh Niệm 5,Other/unknown,,,
,2025-03-11T00:00:00,2025-03-08T00:00:00,Minh Khai 3,Other/unknown,,,
,2025-07-16T00:00:00,2025-07-15T00:00:00,TRƯỜNG SƠN 15,Other/unknown,,,
,2025-01-07T00:00:00,2025-01-02T00:00:00,Đằng Giang 5D,Other/unknown,,,
,2025-09-27T00:00:00,2025-09-24T00:00:00,TRUNG LẬP 3,Third party damage (bên thứ 3 gây ra),,,
,2024-07-04T00:00:00,2024-06-14T00:00:00,MỸ ĐỨC 9,Other/unknown,,,
,2023-03-16T00:00:00,2022-10-07T00:00:00,Bắc Hà 1.8,Other/unknown,,,
,2022-06-07T00:00:00,2022-05-23T00:00:00,Niệm Nghĩa 4,Other/unknown,,,
,2024-05-16T00:00:00,2024-05-13T00:00:00,Văn Đẩu 8,Other/unknown,,,
,2025-08-12T00:00:00,2025-08-11T00:00:00,Đằng Giang 10,Third party damage (bên thứ 3 gây ra),,,
,2025-02-17T00:00:00,2025-02-14T00:00:00,Tràng Cát 1,Other/unknown,,,
,2024-12-30T00:00:00,2024-12-25T00:00:00,Đồng Thái 2,Other/unknown,,,
,2025-03-18T00:00:00,2025-03-13T00:00:00,Cầu Đất 3,Other/unknown,,,
,2023-06-05T00:00:00,2023-02-03T00:00:00,Đồng Hoà 1.2,Other/unknown,,,
,2025-04-20T00:00:00,2025-04-19T00:00:00,TÂN LIÊN 4,Third party damage (bên thứ 3 gây ra),,,
,2025-07-03T00:00:00,2025-07-01T00:00:00,TRUNG LẬP 1,Other/unknown,,,
,2025-09-15T00:00:00,2025-09-10T00:00:00,HOÀ NGHĨA 4,Other/unknown,,,
,2025-03-10T00:00:00,2025-03-07T00:00:00,Vĩnh Niệm 18,Other/unknown,,,
,2024-12-09T00:00:00,2024-12-04T00:00:00,Cầu Đất 2,Other/unknown,,,
,2024-09-05T00:00:00,2024-09-04T00:00:00,Đông Khê 15,Other/unknown,,,
,2024-11-05T00:00:00,2024-10-14T00:00:00,MINH ĐỨC 2-TN,Other/unknown,,,
,2024-12-03T00:00:00,2024-11-01T00:00:00,NGỌC XUYÊN 3,Other/unknown,,,
,2022-03-11T00:00:00,2022-02-16T00:00:00,Trại Chuối 5,Other/unknown,,,
,2025-01-21T00:00:00,2025-01-17T00:00:00,Nam Hải 4,Other/unknown,,,
,2025-08-06T00:00:00,2025-08-04T00:00:00,TRƯỜNG SƠN 15,Other/unknown,,,
